Date,RBI_Operated_RTGS_Vol,RBI_Operated_RTGS_Val,RBI_Operated_NEFT_Vol,RBI_Operated_NEFT_Val,NPCI_Operated_AePS_Vol,NPCI_Operated_AePS_Val,NPCI_Operated_UPI_Vol,NPCI_Operated_UPI_Val,NPCI_Operated_IMPS_Vol,NPCI_Operated_IMPS_Val,NPCI_Operated_NACH_Credit_Vol,NPCI_Operated_NACH_Credit_Val,NPCI_Operated_NACH_Debit_Vol,NPCI_Operated_NACH_Debit_Val,NPCI_Operated_NETC_Vol,NPCI_Operated_NETC_Val,NPCI_Operated_BBPS_Vol,NPCI_Operated_BBPS_Val,NPCI_Operated_CTS_Vol,NPCI_Operated_CTS_Val,NPCI_Operated_NFS_through_ATMs_Vol,NPCI_Operated_NFS_through_ATMs_Val,NPCI_Operated_AePS_through_micro-ATMs_BCs_Vol,NPCI_Operated_AePS_through_micro-ATMs_BCs_Val
01-09-2022 00:00,7.74467,613313.3512,262.97546,148408.5079,0.36,14.52,2312.02,46102.69,177.58,20617.22,92.75208,10560.17838,25.78052,3322.935349,82.81,139.94,29.88,505.65,24.96562,27385.69035,117.79,5279.6,35.83,981.3
02-09-2022 00:00,7.60748,575922.3213,163.26775,109162.2537,0.36,14.01,2344.38,42755.56,168.38,18442.56,148.65759,4624.13783,132.36784,7512.921951,85.29,140.29,29.39,495.87,23.15484,24617.86128,121.69,5413.89,36.2,977.99
03-09-2022 00:00,6.20771,165259.8538,137.1095,68900.54782,0.35,13.22,2343.42,41387.77,161.17,16840.99,91.40012,4749.3729,54.11289,3630.825636,92.4,146.42,28.11,447.05,22.93899,21916.67074,122.89,5411.95,35.2,932.41
04-09-2022 00:00,0.58301,5477.186833,50.3391,9679.108781,0.27,9.52,2222.1,32092.83,145.36,11480.35,3.26652,260.5326508,21.29275,2209.676719,91.04,143.21,24.3,307.16,0,0,109.9,4342.4,29.63,717.5
05-09-2022 00:00,8.0826,485930.5256,176.89667,104607.5214,0.4,13.71,2321.17,44581.11,174.16,18761.72,87.96167,4782.6858,165.51197,15623.63765,85.34,132.13,31.66,610.07,25.99131,23133.05167,116.22,4998.12,38.71,1001.1
06-09-2022 00:00,7.83304,551711.8708,183.34231,114795.544,0.39,13.9,2288.42,41284.01,163.24,17614.61,86.31337,12135.00223,35.59595,3689.208199,84.02,133.48,33.09,572.7,24.86618,24936.45862,116.14,4998.83,35.09,916.1
07-09-2022 00:00,7.57146,469794.916,191.82417,104395.305,0.4,14.28,2298.87303,41648.12734,167.09,17607.79,150.27374,5121.435682,68.03929,6106.354578,89.28,143.37,32.4,601.66,23.15526,22804.19547,120.62,5190.01,34.63,933.59
08-09-2022 00:00,7.26826,475708.9913,158.4177,106308.403,0.41,14.54,2269.81472,39016.03262,159.74,15738.16,100.94482,4076.934617,36.49343,3120.486442,88.28,142.11,31.85,595.07,22.39693,23602.16927,116.5,5002.08,34.71,954.83
09-09-2022 00:00,7.47825,557309.1586,176.30119,101535.566,0.43,15.31,2220.49,37027.98,156.41,15324.64,92.44067,4137.081481,24.16068,2422.892891,87.97,143.5,31.45,582.39,22.13111,22595.52948,116.44,4884.75,35,947.58
10-09-2022 00:00,1.65528,15639.10956,71.98503,18934.48712,0.42,15.44,2249.38,36076.21,151,13296.22,24.40164,1032.073676,75.59268,11789.90322,89.27,138.97,30.34,564.89,0,0,117.42,4982.11,32.52,891.16
11-09-2022 00:00,0.45413,4067.04224,46.90321,8952.944213,0.38,12.53,2222.64,28818.13,138.48,9160.91,1.67277,113.8847194,6.74739,820.5213324,91.97,147.06,26.53,360.86,0,0,106.85,4107.38,27.43,700.33
12-09-2022 00:00,9.7021,593349.5471,164.56435,125751.9273,0.49,16.53,2242.62,39419.29,167.05,16914.76,139.0701,4890.138058,52.94837,3376.074165,82.86,129.79,36.81,713.27,37.97425,32152.69263,113.72,4748.41,35.53,953.89
13-09-2022 00:00,8.23086,515033.0292,142.60721,101352.3599,0.52,18.04,2219.11,37206.64,160.9,15646.29,91.50838,3859.42751,13.33268,1988.681923,80.85,133.67,35.96,681.32,29.67539,27460.17601,110.64,4579.81,34.55,928.43
14-09-2022 00:00,7.95258,500613.5978,143.67238,123820.4967,0.50739,17.5594808,2253.62,37938.12,154.01,15371.49,83.16966,3269.580282,13.60897,1769.593379,83.55,138.88,33.19,671.6,25.44533,24157.51679,108.88,4457.47,32.62938,876.6462669
15-09-2022 00:00,7.91016,628994.4585,137.39036,117884.2596,0.50524,17.316809,2245.68,37563.76,152.52,15309.55,255.21382,5095.589264,96.42848,8352.35007,83.73,140.97,34.07,709,25.40756,23945.21379,105.08,4265.28,32.87495,847.4406566
