Date,RBI_Operated_RTGS_Vol,RBI_Operated_RTGS_Val,RBI_Operated_NEFT_Vol,RBI_Operated_NEFT_Val,NPCI_Operated_AePS_Vol,NPCI_Operated_AePS_Val,NPCI_Operated_UPI_Vol,NPCI_Operated_UPI_Val,NPCI_Operated_IMPS_Vol,NPCI_Operated_IMPS_Val,NPCI_Operated_NACH_Credit_Vol,NPCI_Operated_NACH_Credit_Val,NPCI_Operated_NACH_Debit_Vol,NPCI_Operated_NACH_Debit_Val,NPCI_Operated_NETC_Vol,NPCI_Operated_NETC_Val,NPCI_Operated_BBPS_Vol,NPCI_Operated_BBPS_Val,NPCI_Operated_CTS_Vol,NPCI_Operated_CTS_Val,NPCI_Operated_NFS_through_ATMs_Vol,NPCI_Operated_NFS_through_ATMs_Val,NPCI_Operated_AePS_through_micro-ATMs_BCs_Vol,NPCI_Operated_AePS_through_micro-ATMs_BCs_Val
17-03-2022 00:00,7.98964,678495.3411,139.00405,125831.7876,0.91,29.24,1807.54,31166.73,164.97,14806.91,85.95,5502.77,7.05,1749.74,88.36,130.32,23.46,398.65,25.29,25485.4,125.19,5018.68,44.8,1164.14
18-03-2022 00:00,1.95997,50575.81419,54.71997,35177.16121,0.36,10.37,1489.27,18869.04,109.2,7777.11,4.4,502.45,7.82,1215.08,69.46,102.24,16.51,219.14,4.54,5182.13,76.54,2679.4,17.13,424.77
19-03-2022 00:00,5.41728,189143.8486,75.5667,54206.90121,0.56,16.9,1644.78,25247.27,133.28,11049.95,55.09,2906.39,28.92,1352.48,76.96,103.43,21.11,328.32,21.28,20088.99,97.69,3809.86,25.39,675.32
20-03-2022 00:00,0.51289,4778.743406,27.57489,7239.038088,0.67,19.35,1588.62,21237.31,126.84,7751.55,0.91,117.52,13,2047.31,93.04,124.01,17.91,221.51,h,h,98.4,3544.59,26.8,676.11
21-03-2022 00:00,9.66934,612723.1569,129.3241,119046.9059,0.78,25.68,1722.99,31841.8,151.98,15295.33,63.27,2599.83,31.73,2574.74,86.11,121.27,25.94,456.62,29.71,27537.93,106.74,4377.08,35.74,989.28
22-03-2022 00:00,8.90804,552859.1261,131.81126,114756.1853,0.77,24.96,1673.03,29566.9,149.37,14339.26,52.94,3166.56,15.99,2372.24,83.56,125.62,25.87,432.74,29.12,30063.19,100.87,4098.66,32.02,884.71
23-03-2022 00:00,9.22966,584036.7081,144.12997,118399.4052,0.82,25.3,1698.64,29859.79,153.78,14710.78,81.16,6344.55,22.08,1755.12,86.32,131.92,24.51,404.06,28.15,28614.37,102.38,4140.54,31.49,860.71
24-03-2022 00:00,9.39754,682372.0421,133.86344,151614.9459,0.78,22.8,1695.82,29588.27,151.91,14673.37,119.16,6352.41,7.29,1646.17,86.67,135.66,24.36,396.29,27.24,30785.46,99.8,4045.23,29.16,802.08
25-03-2022 00:00,10.76872,688819.7708,143.89457,163415.6434,0.77,24.41,1709.3,29741.97,152.02,14748.39,60.38,6750.68,27.83,3086.23,89.6,138,22.74,381.41,29.54,32540.77,103.42,4217.6,28.63,791.18
26-03-2022 00:00,2.07224,22780.06186,56.84207,23271.48988,0.84,27.06,1760.5,27909.08,161.67,12952.75,72.26,1752,2.79,331.1,96.84,144.07,22.74,319.97,h,h,105.5,4305.43,28.99,810.95
27-03-2022 00:00,0.62966,5262.374864,31.78136,7945.259781,0.8,22.67,1708.97,21937.12,147.22,8583,1.94,254.45,4.69,604.38,98.01,143.78,19.61,200.17,h,h,96.46,3479.11,23.75,602.01
28-03-2022 00:00,9.96629,885813.2114,204.34288,216612.7758,0.96,30.46,1713.71,30755.25,166.02,16003.54,87.73,7272.73,57.66,3063.24,85.98,128.43,23.29,388.08,30.24,30549.73,96.25,3961.04,30.81,870.18
29-03-2022 00:00,8.82403,734781.8152,138.42975,160630.2956,0.97,32.01,1716.2,29737.75,172.75,15638.14,80.64,5963.67,6.38,1646.63,83.47,129.52,21.36,344.06,27.22,29895.27,94.49,3870.77,29.91,849.73
30-03-2022 00:00,14.06731,1000991.447,214.9766,284601.4265,0.98,30.11,1771.98,33222.54,175.06,18028.03,275.9,15296.69,7.54,1496.95,85.25,132.74,21.97,377.37,39.22,41117.62,105.93,4455.2,30.88,883
31-03-2022 00:00,14.25432,1451701.416,291.33725,372508.6356,1.02,31.48,1875.91,39189.99,189.78,22821.47,217.49,16039.01,7.84,3166.05,85.25,135.55,23.33,432.92,27.92,31437.84,114.64,4980.08,33.6,959.87
Total March 2022,230.03813,14458955.04,4314.2007,3492578.209,20.03,675.06,54056.51,960581.67,4920.01,462278.81,3226.54,146992.73,979.27,97801.22,2704.09,4095.27,713.25,11467.44,702.93,694335.27,3418.5,142709.02,1032.68,28479.1
